eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.02E+11,2016,7,4,,0,,217,United States,1,North America,Missouri,St. Louis,38.656298,-90.413024,1,0,,"07/04/2016: Assailants attempted to set fire to a building that formerly housed the Temple Israel House in St. Louis, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility; however, sources suspected that the assailants may be members of the Black Hebrew Israelites.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Temple Israel House,Former Synagogue,217,United States,,,,,,,,,,,,,,,,,Black Hebrew Israelites,,,,,,,1,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Police searching for suspect who damaged six St. Louis churches,"" Fox 2 St. Louis, July 12, 2016.","""St. Louis-area Churches Targets of Hate-Related Arson, Graffiti,"" Southern Poverty Law Center, July 14, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,5,,0,,217,United States,1,North America,Missouri,St. Louis,38.70333,-90.248796,1,0,,"07/05/2016: Assailants set fire to the Greater St. Paul Missionary Baptist Church in St. Louis, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility; however, sources suspected that the assailants may be members of the Black Hebrew Israelites.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Greater St. Paul Missionary Baptist Church,Church,217,United States,,,,,,,,,,,,,,,,,Black Hebrew Israelites,,,,,,,1,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A church was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Police searching for suspect who damaged six St. Louis churches,"" Fox 2 St. Louis, July 12, 2016.","""St. Louis-area Churches Targets of Hate-Related Arson, Graffiti,"" Southern Poverty Law Center, July 14, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,6,,0,,217,United States,1,North America,Missouri,St. Louis,38.608081,-90.224879,1,0,The incident cocurred at Shenandoah and Ohio Avenue.,"07/06/2016: Assailants attempted to set fire to the Church of Christ in St. Louis, Missouri, United States. Assailants also spray painted ""Stop Preaching False Doctrine"" and ""America is Sodom and Gomorrah."" No group claimed responsibility for the incident; however, sources suspected the involvement of the Black Hebrew Israelites.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Church of Christ,Church,217,United States,,,,,,,,,,,,,,,,,Black Hebrew Israelites,,,,,,"The specific motive is unknown; however, sources noted that the assailants wrote ""Stop Preaching False Doctrine"" and  ""America is Sodom and Gomorrah"" on the church.",1,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Police searching for suspect who damaged six St. Louis churches,"" Fox 2 St. Louis, July 12, 2016.","""St. Louis-area Churches Targets of Hate-Related Arson, Graffiti,"" Southern Poverty Law Center, July 14, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,7,,0,,217,United States,1,North America,Texas,Dallas,32.779578,-96.804259,1,0,,"07/07/2016: An assailant opened fire on police officers at a Black Lives Matter protest in Dallas, Texas, United States. Five police officers were killed and nine people, including officers and civilians, were injured in the attack. The assailant was killed during a standoff with police forces following the shooting. Micah Xavier Johnson claimed responsibility for the incident and stated that he ""wanted to kill white people.""",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Dallas Police Department,Officers,217,United States,,,,,,,,,,,,,,,,,Anti-White extremists,,,,,,"An unaffiliated individual, identified as Micah Xavier Johnson, claimed responsibility for the incident and stated that he ""wanted to kill white people, especially white officers.""",0,,,1,1,0,1,8,Personal claim,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,5,Firearms,3,Handgun,,,,,,,,,"An SKS rifle, a Glock 19 Gen4 pistol, and a Fraser .25-caliber handgun were used in the attack",6,6,1,9,9,0,1,3,Minor (likely < $1 million),-99,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,"A group by the name of Black Power Political Organisation claimed responsibility for the incident on Facebook; however, authorities asserted that Micah Xavier Johnson was not part of a larger organization.","""Micah Johnson, Gunman in Dallas, Honed Military Skills to a Deadly Conclusion,"" The New York Times, July 9, 2016.","""Who were the slain officers?,"" CNN, July 8, 2016.","""'Dallas shooter had planned a larger attack',"" Hindustan Times, July 11, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,7,,0,,217,United States,1,North America,Tennessee,Bristol,36.58886,-82.185961,1,0,,"07/07/2016: An assailant opened fire on police officers and civilians in Bristol, Tennessee, United States. One person was killed and four others, including a police officer and the assailant, were injured in the attack. Lakeem Keon Scott claimed responsibility for the incident and stated that he carried out the attack because he was upset with the deaths of African Americans by authorities in Louisiana and Minnesota. Additionally, witnesses reported Scott shouting, ""Police suck! Black lives matter!"" during the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Tennessee State Police,Officers,217,United States,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,217,United States,,,,,,,,,Anti-Police extremists,,,,,,"An unaffiliated individual, identified as Lakeem Keon Scott, claimed responsibility for the incident and stated that he carried out the attack because he was upset with the deaths of African Americans by authorities in Louisiana and Minnesota. Sources also noted that Scott yelled ""Police suck! Black lives matter!"" during the attack.",0,,,1,1,1,1,8,Personal claim,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,5,Firearms,3,Handgun,,,,,,,,,An AR-15 and a .45-caliber pistol were used in the attack.,1,1,0,4,4,1,1,3,Minor (likely < $1 million),-99,Vehicles were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Before Dallas, another shooting targeting police,"" CNN, July 8, 2016.","""Cops targeted in attacks in several states,"" New York Post, July 8, 2016.","""Tennessee shooter may have been motivated by recent police shootings,"" CBS News, July 8, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,7,,0,,217,United States,1,North America,Texas,College Station,30.62228,-96.347518,1,0,,"07/07/2016: An assailant opened fire on an Islamic Community center in College Station, Texas, United States. There were no reported casualties in the assault. No group claimed responsibility; however, sources suspected that the attack was carried out by anti-Muslim extremists.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,Unknown,Islamic Community Center,217,United States,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been the result of Islamophobia.",1,,,0,1,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An Islamic community center was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Police investigate shooting at Islamic Community Center 11 hours ago,"" KHOU, July 8, 2016.","""Gunshots damage College Station Islamic center,"" Houston Chronicle, July 7, 2016.","""Someone Shot At A Texas Mosque In The Latest Attempt To Terrorize The Muslim Community,"" Huffington Post, July 7, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,9,,0,,217,United States,1,North America,Texas,San Antonio,29.406786,-98.481201,1,0,,"07/09/2016: An assailant opened fire on a police station in San Antonio, Texas, United States. There were no casualties in the attack. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",San Antonio City Police,Police Station,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A police station was damaged in this attack.,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Sources suspected that the assailant may have been firing randomly in the area rather than targeting the police station.,"""Gunfire Hits San Antonio Police HQ, Suspect Being Sought,"" ABC News, July 10, 2016.","""San Antonio police investigating after shots fired at headquarters,"" FOXNews.com, July 10, 2016.","""Gunfire hits San Antonio police headquarters,"" KTXS-TV, July 10, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,17,,0,,217,United States,1,North America,Louisiana,Baton Rouge,30.433483,-91.080857,1,0,,"07/17/2016: An assailant opened fire on police in Baton Rouge, Louisiana, United States. Four people, including three police officers and the assailant, were killed and three officers were injured in the assault. Gavin Long, an anti-police extremist, claimed responsibility for the incident and stated that ""he needed to bring destruction 'upon bad cops as well as good cops' because of what he saw as the justice system's failure to prosecute bad police officers who commit crimes against 'my people.'""",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Baton Rouge City Police,Officers,217,United States,,,,,,,,,,,,,,,,,Anti-Police extremists,,,,,,"Gavin Long, an anti-police extremist, claimed responsibility for the incident and stated that ""he needed to bring destruction 'upon bad cops as well as good cops' because of what he saw as the justice system's failure to prosecute bad police officers who commit crimes against 'my people.'""",0,,,1,1,0,1,8,Personal claim,,,,,,,,5,Firearms,3,Handgun,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,A IWA Tavor SAR 5.56-caliber rifle and Springfield XD 9.9-mm pistol were used in the attack.,4,4,1,3,3,0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Baton Rouge cop killer left note, fired at least 43 rounds,"" CNN, June 30, 2017.","""Baton Rouge shooting: 3 officers dead; shooter was Missouri man, sources say,"" CNN, July 18, 2016.","""Ex-Marine 'assassinated' Baton Rouge cops: police,"" Agence France-Presse Top News (English), t, July 19, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,17,,0,,217,United States,1,North America,Florida,Daytona Beach,29.200533,-81.034508,1,0,,"07/17/2016: An assailant threw an incendiary device at a parked police vehicle in Daytona Beach, Florida, United States. There were no reported casualties in the attack. An unknown anti-police extremist group claimed responsibility for the incident in a note left at the scene and stated ""Black Lives Matter"" while also mentioning Alton Sterling and Philando Castile.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Daytona Beach Police Department (DBPD),Vehicle,217,United States,,,,,,,,,,,,,,,,,Anti-Police extremists,,,,,,"An unknown group or individual claimed responsibility for the incident in a note left at the scene and stated ""Black Lives Matter"" and mentioned Alton Sterling and Philando Castile.",0,,,0,1,0,1,5,Note left at scene,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A police vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Police car in Daytona firebombed outside Islamic Center: Police Chief says small percentage ""is trying to drive a wedge between all of us"","" Sott.net, July 19, 2016.","""Police car firebombed 'with a Molotov cocktail' in front of a mosque - and a Black Lives Matter note was left at the scene,"" Mail Online UK, July 18, 2016.","""Daytona Beach PD cruiser set fire, threatening note left behind A Daytona Beach police car was set on fire early Sunday morning, and a threatening note was left …,"" WFTV, July 18, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,17,,0,,217,United States,1,North America,Florida,Tampa,28.011485,-82.373941,1,0,,"07/17/2016: Assailants set fire to the Islamic Education Center in Tampa, Florida, United States. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,1,4,Lack of Intentionality,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,Islamic Education Center,Education Center,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An Islamic education center was damaged in this attack.,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. Authorities originally believed the fire was accidental but questioned this conclusion when the same center was set on fire on July 27, 2016.","""2 mosque fires ruled arson,"" Tampa Bay Times, August 23, 2016.","""Two Florida Mosque Fires in 10 Days Under Investigation,"" Big News Network, August 2, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,25,,0,,217,United States,1,North America,Nevada,Las Vegas,36.211296,-115.247536,1,0,,"07/25/2016: An assailant set fire to a Mormon church in Las Vegas, Nevada, United States. There were no reported casualties. This was one of two related arson attacks in Las Vegas on this date. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Unknown,Mormon Church,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),1000,A church building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Man sought in fires at Mormon church, union hall in downtown L.V.,"" Las Vegas Sun, July 28, 2016.",,,START Primary Collection,-9,-9,0,-9,"201607250048, 201607250049"
2.02E+11,2016,7,25,,0,,217,United States,1,North America,Nevada,Las Vegas,36.211296,-115.247536,1,0,,"07/25/2016: An assailant set fire to a firefighters' union hall in Las Vegas, Nevada, United States. There were no reported casualties. This was one of two related arson attacks in Las Vegas on this date. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,13,Other,64,Fire Fighter/Truck,Las Vegas Fire and Rescue Department (LVFRD),Union Hall,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),3000,A building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Man sought in fires at Mormon church, union hall in downtown L.V.,"" Las Vegas Sun, July 28, 2016.",,,START Primary Collection,-9,-9,0,-9,"201607250048, 201607250049"
2.02E+11,2016,7,27,,0,,217,United States,1,North America,Florida,Tampa,27.987652,-82.550249,1,0,,"07/27/2016: Assailants set fire to the Islamic Education Center in Tampa, Florida, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,Islamic Education Center,Education Center,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An Islamic education center was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""2 mosque fires ruled arson,"" Tampa Bay Times, August 23, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,7,31,,0,,217,United States,1,North America,Iowa,Oskaloosa,41.291673,-92.649359,1,1,,"07/31/2016: Assailants set fire to a construction site for the Dakota Access pipeline near Oskaloosa, Iowa, United States. There were no casualties in the attack. This was one of three related arson attacks on construction equipment for the pipeline in two days. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,108,Oil,Dakota Access LLC,Construction Site of Dakota Access Oil Pipeline,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),333333,"Damage estimates represent a division of the total amount of damages ($1 million USD) across incidents 201607310050, 201608010027, 201608010028.",0,,,,,,,,,,,,,,,,"Property damage numbers for this attack represent a division of a cumulative total damages across incidents 201607310050, 201608010027, and 201608010028.","""Pipeline construction equipment damage in suspected arson,"" Omaha World-Herald, August 1, 2016.","""$1M in Pipeline Construction Equipment Damaged in Iowa, Arson Suspected,"" Big News Network, August 4, 2016.","""Arson suspected at three Dakota Access pipeline sites in Iowa,"" Big News Network, August 3, 2016.",START Primary Collection,-9,-9,0,-9,"201607310050, 201608010027, 201608010028"
